timestamp,ssid,rssi,macaddress
618000,Wi-Fi.HK via HKU,-64,30:C5:0F:2A:75:F3
618000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:94:63
618000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
618000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8E:E3
618000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8D:E3
618000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
618000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:23
618000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
620000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
620000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
620000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:94:63
620000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8D:E3
620000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:63
620000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
620000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:E3
620000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
620000,Wi-Fi.HK via HKU,-81,30:C5:0F:68:8F:23
622000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
622000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
622000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:94:63
622000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
622000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
622000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:E3
622000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8E:23
622000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:9A:63
624000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
624000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
624000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:94:63
624000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9E:63
624000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:8E:23
624000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
624000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:9D:63
624000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:89:63
624000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:8F:23
624000,Wi-Fi.HK via HKU,-86,30:C5:0F:68:9A:63
626000,Wi-Fi.HK via HKU,-59,30:C5:0F:68:9E:23
626000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
626000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:94:63
626000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
626000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:93:E3
626000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
626000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8D:E3
626000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:9D:63
628000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
628000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
628000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:94:63
628000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
628000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8D:E3
628000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
630000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
630000,Wi-Fi.HK via HKU,-64,30:C5:0F:2A:75:F3
630000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:94:63
630000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
630000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
630000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8D:E3
630000,Wi-Fi.HK via HKU,-79,30:C5:0F:2A:8F:B3
632000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
632000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
632000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:94:63
632000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
632000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
632000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9E:63
632000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
632000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:8F:23
634000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
634000,Wi-Fi.HK via HKU,-64,30:C5:0F:2A:75:F3
634000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
634000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
634000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:23
634000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9E:63
634000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
634000,Wi-Fi.HK via HKU,-85,30:C5:0F:68:93:E3
636000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
636000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:23
636000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
636000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:E3
636000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
636000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8E:23
636000,Wi-Fi.HK via HKU,-79,30:C5:0F:2A:8F:B3
636000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:8F:23
636000,Wi-Fi.HK via HKU,-87,30:C5:0F:2A:74:33
636000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:93:A3
638000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
638000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:23
638000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
638000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
638000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
638000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8D:E3
638000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:82:E3
638000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:8B:E3
640000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
640000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
640000,Wi-Fi.HK via HKU,-69,30:C5:0F:2A:75:F3
640000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:63
640000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
640000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:9D:63
640000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:8F:23
642000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
642000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
642000,Wi-Fi.HK via HKU,-66,30:C5:0F:2A:75:F3
642000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:94:63
642000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9E:A3
642000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
642000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
642000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:8E:23
642000,Wi-Fi.HK via HKU,-81,30:C5:0F:68:8F:23
644000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
644000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
644000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
644000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:E3
644000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:8F:B3
644000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
644000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
644000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:A3
644000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:93:E3
644000,Wi-Fi.HK via HKU,-85,30:C5:0F:68:9A:63
644000,Wi-Fi.HK via HKU,-89,30:C5:0F:2A:74:33
646000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
646000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
646000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
646000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
646000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:94:63
646000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8E:23
646000,Wi-Fi.HK via HKU,-81,30:C5:0F:2A:8F:B3
646000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:8B:E3
648000,Wi-Fi.HK via HKU,-54,30:C5:0F:68:9E:23
648000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
648000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
648000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
648000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
648000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8D:E3
648000,Wi-Fi.HK via HKU,-76,30:C5:0F:68:8E:E3
648000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:93:E3
648000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:89:63
650000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
650000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
650000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
650000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
650000,Wi-Fi.HK via HKU,-81,30:C5:0F:68:9D:63
650000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:9A:63
652000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
652000,Wi-Fi.HK via HKU,-65,30:C5:0F:68:9E:63
652000,Wi-Fi.HK via HKU,-66,30:C5:0F:2A:75:F3
652000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:8E:E3
652000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
652000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
652000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:82:E3
652000,Wi-Fi.HK via HKU,-85,30:C5:0F:68:8F:23
654000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
654000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
654000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
654000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9E:63
654000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
654000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9E:A3
654000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
654000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:82:E3
656000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
656000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
656000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
656000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
656000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9E:A3
656000,Wi-Fi.HK via HKU,-76,30:C5:0F:2A:8F:B3
656000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:82:E3
656000,Wi-Fi.HK via HKU,-85,30:C5:0F:68:8F:23
658000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
658000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
658000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
658000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
658000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
658000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9E:A3
658000,Wi-Fi.HK via HKU,-85,30:C5:0F:68:9A:63
658000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:8B:E3
660000,Wi-Fi.HK via HKU,-56,30:C5:0F:68:9E:23
660000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
660000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
660000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:E3
660000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9E:A3
660000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8E:23
660000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9D:63
660000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
660000,Wi-Fi.HK via HKU,-83,30:C5:0F:2A:74:33
660000,Wi-Fi.HK via HKU,-86,30:C5:0F:68:93:A3
662000,Wi-Fi.HK via HKU,-55,30:C5:0F:68:9E:23
662000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
662000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9D:63
662000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
662000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
662000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
662000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9E:A3
662000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
662000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:82:E3
662000,Wi-Fi.HK via HKU,-84,30:C5:0F:68:9A:63
664000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
664000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
664000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9E:63
664000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
664000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
664000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9E:A3
664000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
664000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:8E:23
664000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:8F:23
666000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
666000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9E:63
666000,Wi-Fi.HK via HKU,-70,30:C5:0F:2A:75:F3
666000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
666000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
666000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
666000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8E:23
666000,Wi-Fi.HK via HKU,-88,30:C5:0F:68:9A:63
668000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
668000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
668000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
668000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
668000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
668000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
668000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9E:A3
668000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:8F:B3
668000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:82:E3
668000,Wi-Fi.HK via HKU,-89,30:C5:0F:2A:8F:73
670000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
670000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
670000,Wi-Fi.HK via HKU,-65,30:C5:0F:2A:75:F3
670000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
670000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
670000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
670000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
672000,Wi-Fi.HK via HKU,-57,30:C5:0F:68:9E:23
672000,Wi-Fi.HK via HKU,-63,30:C5:0F:2A:75:F3
672000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:9E:63
672000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:94:63
672000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
672000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9D:63
672000,Wi-Fi.HK via HKU,-75,30:C5:0F:2A:8F:B3
674000,Wi-Fi.HK via HKU,-53,30:C5:0F:68:9E:23
674000,Wi-Fi.HK via HKU,-55,30:C5:0F:2A:75:F3
674000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
674000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9D:63
674000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8D:E3
674000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:93:E3
674000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:9E:A3
674000,Wi-Fi.HK via HKU,-87,30:C5:0F:68:8F:23
676000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
676000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:23
676000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
676000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:9E:63
676000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9E:A3
676000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8D:E3
678000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
678000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
678000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
678000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
678000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9E:63
678000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9A:63
680000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
680000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
680000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
680000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:E3
680000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:9D:63
680000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9E:A3
680000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
680000,Wi-Fi.HK via HKU,-81,30:C5:0F:68:82:E3
682000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
682000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
682000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
682000,Wi-Fi.HK via HKU,-73,30:C5:0F:68:8E:E3
682000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
682000,Wi-Fi.HK via HKU,-88,30:C5:0F:2A:75:B3
684000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
684000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
684000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
684000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
684000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:8E:E3
684000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:9D:63
686000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
686000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
686000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
686000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
686000,Wi-Fi.HK via HKU,-78,30:C5:0F:2A:8F:B3
686000,Wi-Fi.HK via HKU,-83,30:C5:0F:68:82:E3
688000,Wi-Fi.HK via HKU,-58,30:C5:0F:2A:75:F3
688000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
688000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
688000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8D:E3
688000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:E3
688000,Wi-Fi.HK via HKU,-78,30:C5:0F:68:8E:23
688000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:82:E3
688000,Wi-Fi.HK via HKU,-87,30:C5:0F:68:9A:63
688000,Wi-Fi.HK via HKU,-88,30:C5:0F:2A:73:F3
690000,Wi-Fi.HK via HKU,-58,30:C5:0F:68:9E:23
690000,Wi-Fi.HK via HKU,-61,30:C5:0F:2A:75:F3
690000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
690000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8D:E3
690000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:94:63
690000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:82:E3
692000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
692000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:23
692000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:63
692000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8D:E3
692000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
692000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
692000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:9E:A3
692000,Wi-Fi.HK via HKU,-80,30:C5:0F:68:8E:23
692000,Wi-Fi.HK via HKU,-81,30:C5:0F:68:82:E3
692000,Wi-Fi.HK via HKU,-86,30:C5:0F:68:8A:E3
692000,Wi-Fi.HK via HKU,-89,30:C5:0F:0D:C3:33
694000,Wi-Fi.HK via HKU,-60,30:C5:0F:2A:75:F3
694000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:23
694000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
694000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:E3
694000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:8D:E3
694000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
694000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
694000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:8E:23
694000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:82:E3
694000,Wi-Fi.HK via HKU,-80,30:C5:0F:2A:8F:B3
696000,Wi-Fi.HK via HKU,-62,30:C5:0F:2A:75:F3
696000,Wi-Fi.HK via HKU,-64,30:C5:0F:68:9E:23
696000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
696000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8D:E3
696000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:8E:E3
696000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
696000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9E:A3
696000,Wi-Fi.HK via HKU,-77,30:C5:0F:2A:8F:B3
696000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:89:63
698000,Wi-Fi.HK via HKU,-51,30:C5:0F:68:9E:23
698000,Wi-Fi.HK via HKU,-55,30:C5:0F:2A:75:F3
698000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
698000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:8E:E3
698000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:94:63
698000,Wi-Fi.HK via HKU,-77,30:C5:0F:68:82:E3
698000,Wi-Fi.HK via HKU,-79,30:C5:0F:2A:8F:B3
700000,Wi-Fi.HK via HKU,-51,30:C5:0F:68:9E:23
700000,Wi-Fi.HK via HKU,-54,30:C5:0F:2A:75:F3
700000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
700000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:8E:E3
700000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
700000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
700000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
700000,Wi-Fi.HK via HKU,-79,30:C5:0F:68:8E:23
700000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:8B:E3
702000,Wi-Fi.HK via HKU,-43,30:C5:0F:68:9E:23
702000,Wi-Fi.HK via HKU,-56,30:C5:0F:2A:75:F3
702000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:94:63
702000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:8D:E3
702000,Wi-Fi.HK via HKU,-66,30:C5:0F:68:9E:63
702000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:E3
702000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:9D:63
702000,Wi-Fi.HK via HKU,-72,30:C5:0F:2A:8F:B3
702000,Wi-Fi.HK via HKU,-82,30:C5:0F:68:8A:E3
702000,Wi-Fi.HK via HKU,-84,30:C5:0F:2A:73:F3
704000,Wi-Fi.HK via HKU,-49,30:C5:0F:68:9E:23
704000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
704000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:9E:63
704000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
704000,Wi-Fi.HK via HKU,-68,30:C5:0F:68:8E:E3
704000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:9D:63
704000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8E:23
706000,Wi-Fi.HK via HKU,-46,30:C5:0F:68:9E:23
706000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
706000,Wi-Fi.HK via HKU,-62,30:C5:0F:68:9E:63
706000,Wi-Fi.HK via HKU,-67,30:C5:0F:68:94:63
706000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:9D:63
706000,Wi-Fi.HK via HKU,-79,30:C5:0F:2A:8F:B3
708000,Wi-Fi.HK via HKU,-59,30:C5:0F:2A:75:F3
708000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
708000,Wi-Fi.HK via HKU,-63,30:C5:0F:68:9E:63
708000,Wi-Fi.HK via HKU,-69,30:C5:0F:68:94:63
708000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
708000,Wi-Fi.HK via HKU,-71,30:C5:0F:68:8E:23
708000,Wi-Fi.HK via HKU,-73,30:C5:0F:2A:8F:B3
708000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:8D:E3
708000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9E:A3
710000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
710000,Wi-Fi.HK via HKU,-60,30:C5:0F:68:9E:23
710000,Wi-Fi.HK via HKU,-61,30:C5:0F:68:9E:63
710000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:E3
710000,Wi-Fi.HK via HKU,-70,30:C5:0F:68:8E:23
710000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:94:63
710000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:8D:E3
710000,Wi-Fi.HK via HKU,-75,30:C5:0F:68:9E:A3
712000,Wi-Fi.HK via HKU,-52,30:C5:0F:68:9E:23
712000,Wi-Fi.HK via HKU,-57,30:C5:0F:2A:75:F3
712000,Wi-Fi.HK via HKU,-72,30:C5:0F:68:94:63
712000,Wi-Fi.HK via HKU,-74,30:C5:0F:68:9D:63
